,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1449,6806-YDEUL,Female,1,0,0,6,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,106.8,0
1450,1735-XMJVH,Male,0,1,1,8,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.35,152.6,0
1451,6890-PFRQX,Male,0,0,0,18,1,Yes,DSL,Yes,0,1,0,1,0,Month-to-month,0,Mailed check,69.5,1199.4,0
1452,0222-CNVPT,Male,1,0,0,52,0,No phone service,DSL,Yes,0,0,0,1,1,Month-to-month,1,Credit card (automatic),48.8,2555.05,0
1453,5899-OUVKV,Male,0,0,0,31,1,No,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,94.5,2979.2,0
1454,8681-ICONS,Male,0,1,1,29,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.65,654.85,0
1455,1621-YNCJH,Female,0,1,0,36,1,Yes,Fiber optic,Yes,1,1,1,0,1,Two year,1,Credit card (automatic),106.05,3834.4,0
1456,3473-XIIIT,Female,0,1,0,16,1,Yes,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,100.0,1534.75,1
1457,6362-QHAFM,Male,0,1,0,42,1,Yes,Fiber optic,No,0,1,1,1,1,One year,1,Electronic check,108.3,4586.15,0
1458,7893-IXHRQ,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.55,20.55,1
1459,3070-BDOQC,Female,0,0,0,60,1,No,Fiber optic,No,1,1,0,1,1,Two year,1,Electronic check,99.65,5941.05,0
1460,2952-QAYZF,Male,0,0,0,5,1,Yes,Fiber optic,No,1,1,0,0,0,Month-to-month,1,Electronic check,85.3,424.15,1
1461,6234-PFPXL,Male,0,1,0,22,1,Yes,Fiber optic,Yes,0,0,1,1,0,Month-to-month,0,Credit card (automatic),95.9,2234.95,0
1462,9824-QCJPK,Male,0,1,0,36,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,666.75,0
1463,4763-PGDPO,Female,0,0,0,4,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,281,1
1464,4283-IVYCI,Male,0,0,0,9,1,No,DSL,Yes,0,0,1,0,1,Month-to-month,0,Mailed check,64.95,547.8,0
1465,1866-OBPNR,Male,0,1,1,1,1,No,Fiber optic,No,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.6,74.6,0
1466,8205-MQUGY,Male,0,1,1,12,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,49.2,571.15,0
1467,8970-ANWXO,Female,0,0,0,23,1,Yes,DSL,No,0,0,1,1,1,One year,1,Mailed check,73.75,1756.6,0
1468,9480-BQJEI,Male,0,0,0,62,1,Yes,Fiber optic,Yes,1,0,0,0,1,One year,1,Bank transfer (automatic),92.3,5731.45,0
1469,5394-SVGJV,Male,0,0,0,37,1,Yes,Fiber optic,No,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),98.8,3475.55,1
1470,6979-TNDEU,Female,0,0,0,8,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.2,156.85,0
1471,9777-WJJPR,Male,0,1,0,31,1,Yes,Fiber optic,No,0,1,0,1,0,Month-to-month,0,Credit card (automatic),88.65,2683.2,0
1472,9283-LZQOH,Male,0,1,1,13,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.4,896.75,1
1473,7079-QRCBC,Female,0,0,0,24,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,98.75,2407.3,1
1474,9495-SKLKD,Male,0,1,1,45,1,Yes,Fiber optic,No,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.95,4456.65,0
1475,6048-UWKAL,Female,1,1,0,69,1,Yes,Fiber optic,No,1,0,1,1,1,Two year,0,Credit card (automatic),105.4,6998.95,0
1476,5067-DGXLL,Male,0,0,0,2,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,36.8,0
1477,5469-CTCWN,Male,0,1,1,61,1,Yes,Fiber optic,Yes,1,0,0,1,1,One year,1,Electronic check,106.0,6547.7,1
1478,9851-QXEEQ,Male,0,0,0,41,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,104.7,4346.4,1
1479,6281-FKEWS,Female,0,0,0,44,0,No phone service,DSL,No,0,1,0,1,1,One year,1,Electronic check,49.05,2265,0
1480,8898-KASCD,Male,0,0,0,39,0,No phone service,DSL,No,0,1,1,0,0,One year,0,Mailed check,35.55,1309.15,0
1481,9242-TKFSV,Male,0,1,1,72,0,No phone service,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),65.1,4754.3,0
1482,9290-SHCMB,Female,1,0,0,13,1,No,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,96.85,1235.55,0
1483,0743-HNPFG,Female,0,1,1,51,1,No,DSL,Yes,1,0,1,0,1,One year,1,Credit card (automatic),69.75,3562.5,0
1484,2277-BKJKN,Female,1,1,0,71,1,No,Fiber optic,No,1,1,0,1,1,Two year,1,Electronic check,99.2,7213.75,0
1485,9809-IMGCQ,Male,1,0,0,22,1,Yes,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,96.7,2082.95,1
1486,5208-HFSBT,Female,0,0,0,2,1,No,DSL,No,1,0,1,0,0,Month-to-month,1,Credit card (automatic),55.05,102.75,1
1487,5035-PGZXH,Female,0,0,0,56,1,Yes,Fiber optic,No,1,1,0,1,1,One year,1,Electronic check,106.8,5914.4,0
1488,8695-WDYEA,Male,0,0,0,1,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,0,Mailed check,51.25,51.25,0
1489,6543-JXSOO,Female,0,1,1,23,1,No,DSL,Yes,1,0,1,0,0,One year,1,Mailed check,57.75,1282.85,0
1490,8016-ZMGMO,Female,1,1,0,66,1,Yes,DSL,No,1,1,0,1,0,One year,1,Bank transfer (automatic),70.85,4738.85,0
1491,8605-ITULD,Female,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0
1492,3254-YRILK,Male,1,0,0,19,1,Yes,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Electronic check,88.2,1775.8,1
1493,6416-YJTTB,Male,0,0,0,11,1,No,Fiber optic,Yes,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.5,795.65,0
1494,2667-WYLWJ,Female,0,1,1,8,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.75,145,1
1495,4472-VESGY,Female,0,1,1,52,1,Yes,Fiber optic,Yes,1,1,0,0,1,Month-to-month,0,Bank transfer (automatic),98.15,4993.4,0
1496,3195-TQDZX,Male,0,0,0,3,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.25,61.45,0
1497,3128-YOVTD,Female,0,1,1,51,1,No,Fiber optic,Yes,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.15,4018.55,0
1498,0529-ONKER,Male,1,0,0,15,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,75.65,1146.65,1
1499,1728-CXQBE,Male,1,1,0,64,1,Yes,Fiber optic,No,1,1,0,0,1,Month-to-month,1,Electronic check,94.25,6081.4,0
1500,7041-TXQJH,Female,0,0,0,37,0,No phone service,DSL,No,0,1,0,0,1,Month-to-month,1,Credit card (automatic),40.2,1478.85,0
1501,5014-GSOUQ,Male,0,0,0,13,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,243.65,0
1502,5724-BIDBU,Male,0,1,0,49,1,Yes,DSL,Yes,0,0,0,0,0,One year,1,Electronic check,55.35,2633.95,0
1503,0481-SUMCB,Female,1,0,0,45,1,Yes,Fiber optic,No,0,1,0,1,1,One year,1,Bank transfer (automatic),102.15,4735.35,0
1504,1769-GRUIK,Female,0,0,0,18,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,71.1,1247.75,0
1505,5240-IJOQT,Male,1,0,0,1,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,1
1506,8819-WFGGJ,Male,0,1,0,68,0,No phone service,DSL,Yes,0,1,0,1,1,Two year,1,Bank transfer (automatic),54.1,3794.5,0
1507,7427-AUFPY,Male,0,0,0,54,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,1008.7,0
1508,2811-POVEX,Female,1,1,1,23,1,No,Fiber optic,No,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),88.45,2130.55,0
1509,1092-GANHU,Male,0,0,0,17,1,No,Fiber optic,No,0,1,0,0,0,Month-to-month,1,Electronic check,76.65,1313.55,1
1510,7898-PDWQE,Male,0,1,0,71,1,Yes,DSL,Yes,1,1,1,0,1,Two year,0,Credit card (automatic),80.4,5727.15,0
1511,9972-EWRJS,Female,0,1,1,67,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.25,1372.9,0
1512,9314-IJWSQ,Female,0,1,1,14,1,Yes,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,84.8,1203.9,0
1513,0661-XEYAN,Female,1,0,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,25.8,25.8,1
1514,5799-JRCZO,Female,0,0,1,63,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,1215.1,0
1515,1921-KYSAY,Female,0,0,0,41,1,Yes,DSL,No,0,1,1,0,1,One year,1,Electronic check,68.6,2877.05,0
1516,6198-RTPMF,Female,0,1,0,17,1,Yes,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Electronic check,92.6,1579.7,0
1517,2924-KHUVI,Male,0,1,0,56,1,Yes,Fiber optic,Yes,0,0,0,1,1,One year,1,Electronic check,100.55,5514.95,0
1518,1925-GMVBW,Female,0,0,0,5,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.55,96.1,0
1519,7881-EVUAD,Female,0,0,0,2,0,No phone service,DSL,Yes,1,0,0,0,1,Month-to-month,1,Electronic check,42.6,72.4,1
1520,6184-DYUOB,Female,0,1,0,3,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.6,55.25,0
1521,9207-ZPANB,Male,0,0,0,37,1,Yes,DSL,Yes,1,1,1,0,0,One year,0,Electronic check,67.45,2443.3,0
1522,5766-XQXMQ,Female,0,0,0,29,1,No,DSL,Yes,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),68.85,1970.5,1
1523,9327-QSDED,Male,0,0,0,8,1,No,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,43.55,335.4,0
1524,1656-DRSMG,Female,0,0,0,63,1,Yes,Fiber optic,No,1,1,1,1,1,Month-to-month,1,Credit card (automatic),109.85,7002.95,0
1525,3012-VFFMN,Female,0,1,1,7,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.65,158.95,0
1526,2984-AFWNC,Female,0,0,0,3,1,No,Fiber optic,No,1,0,0,1,1,Month-to-month,0,Electronic check,95.4,293.15,0
1527,0640-YJTPY,Male,0,1,1,72,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.0,1493.75,0
1528,8096-LOIST,Female,0,0,0,19,1,No,DSL,No,0,0,0,0,1,Month-to-month,1,Electronic check,56.2,1093.4,0
1529,9764-REAFF,Female,0,1,0,59,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),18.4,1057.85,0
1530,3703-VAVCL,Male,0,1,1,2,1,No,Fiber optic,No,0,1,1,0,1,Month-to-month,0,Credit card (automatic),90.0,190.05,1
1531,7107-UBYKY,Female,0,1,1,35,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.75,882.55,0
1532,4881-GQJTW,Male,0,0,0,14,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.6,300.4,0
1533,8519-QJGJD,Female,0,0,0,14,1,No,Fiber optic,No,0,1,0,0,0,Month-to-month,0,Electronic check,75.35,1025.95,1
1534,7876-DNYAP,Female,0,1,1,69,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,1436.95,0
1535,7905-NJMXS,Male,1,1,0,7,1,Yes,DSL,Yes,1,0,1,0,0,Month-to-month,0,Electronic check,64.2,475,0
1536,2882-WDTBA,Male,0,1,1,69,1,No,DSL,Yes,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.75,5388.15,0
1537,2091-GPPIQ,Female,0,1,1,72,1,Yes,DSL,No,1,0,1,1,1,Two year,1,Electronic check,78.95,5730.15,0
1538,6326-MTTXK,Male,0,0,0,8,1,Yes,Fiber optic,No,1,0,0,1,1,Month-to-month,0,Electronic check,100.85,819.55,1
1539,5071-FBJFS,Female,0,1,1,4,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,0,Electronic check,50.3,217.1,0
1540,2796-UUZZO,Male,0,1,1,63,1,No,Fiber optic,No,1,1,0,0,0,Month-to-month,1,Credit card (automatic),80.3,4896.35,0
1541,2429-AYKKO,Male,0,0,0,72,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.85,1434.1,0
1542,9798-OPFEM,Female,0,0,0,46,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,21.1,937.1,0
1543,0330-IVZHA,Female,0,1,0,5,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,330.15,1
1544,3794-NFNCH,Male,0,1,0,30,1,No,DSL,No,0,1,0,0,0,Month-to-month,1,Mailed check,50.0,1474.9,0
1545,5193-QLVZB,Male,0,0,0,63,1,Yes,Fiber optic,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,6536.5,0
1546,7114-AEOZE,Female,0,0,0,60,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.85,1128.1,0
1547,2886-KEFUM,Female,0,1,0,63,1,Yes,Fiber optic,No,1,1,0,1,1,One year,1,Electronic check,107.5,6873.75,1
1548,5522-NYKPB,Male,0,1,1,25,1,No,Fiber optic,No,0,0,1,1,0,Month-to-month,0,Electronic check,85.9,2199.05,0
1549,4237-RLAQD,Male,0,0,0,1,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1
1550,9957-YODKZ,Male,1,1,0,6,1,Yes,Fiber optic,No,0,1,0,0,0,Month-to-month,1,Electronic check,80.8,457.1,0
1551,6518-KZXCB,Male,0,0,0,22,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,566.5,0
1552,2245-ADZFJ,Female,0,1,1,31,1,Yes,DSL,No,1,0,1,1,1,Two year,0,Bank transfer (automatic),80.55,2471.6,0
1553,7776-QGYJC,Female,0,1,1,39,1,No,Fiber optic,No,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),81.5,3107.3,0
1554,9313-QOLTZ,Male,0,0,0,26,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,518.3,0
1555,9651-GTSAQ,Female,0,1,0,53,1,No,Fiber optic,Yes,1,1,0,1,1,One year,1,Bank transfer (automatic),106.1,5769.75,1
1556,3186-BAXNB,Female,0,0,0,1,1,No,Fiber optic,No,1,0,1,1,0,Month-to-month,0,Electronic check,91.7,91.7,1
1557,4672-FOTSD,Male,0,0,0,12,1,Yes,DSL,Yes,1,0,1,0,0,Month-to-month,1,Electronic check,67.25,832.3,0
1558,0637-YLETY,Female,0,0,0,16,1,Yes,Fiber optic,No,1,1,0,0,1,Month-to-month,1,Credit card (automatic),95.6,1555.65,1
1559,9818-XQCUV,Female,0,0,0,2,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,45.3,0
1560,7338-ERIVA,Male,0,0,1,39,0,No phone service,DSL,Yes,0,0,1,1,0,One year,0,Bank transfer (automatic),45.05,1790.6,0
1561,1157-BQCUW,Male,0,0,0,1,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,74.95,1
1562,8259-NFJTV,Female,0,1,1,7,0,No phone service,DSL,Yes,0,0,1,0,0,Month-to-month,0,Mailed check,34.65,246.6,0
1563,3223-DWFIO,Male,1,0,0,4,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,69.35,261.65,0
1564,2660-EMUBI,Male,1,0,0,10,1,Yes,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,95.35,898.35,1
1565,6968-GMKPR,Female,0,0,0,55,1,No,Fiber optic,No,1,1,0,0,0,Month-to-month,1,Electronic check,81.55,4509.5,0
1566,4751-ERMAN,Male,0,1,1,72,1,No,DSL,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),75.4,5480.25,0
1567,1436-ZMJAN,Female,0,1,0,10,1,No,DSL,No,0,1,0,1,1,Month-to-month,1,Credit card (automatic),67.8,653.15,0
1568,3292-PBZEJ,Male,1,0,0,11,1,Yes,Fiber optic,No,1,1,1,1,1,Month-to-month,1,Electronic check,111.4,1183.05,0
1569,0799-DDIHE,Female,0,1,1,15,1,No,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,46.3,639.45,0
1570,3070-FNFZQ,Female,0,1,1,23,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,478.75,0
1571,2812-SFXMJ,Male,0,0,1,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0
1572,7675-OZCZG,Female,1,0,0,3,1,No,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,45.0,127.1,1
1573,5014-WUQMG,Male,0,1,1,47,1,No,Fiber optic,Yes,1,1,0,0,1,One year,1,Electronic check,96.1,4391.45,0
1574,5312-TSZVC,Female,0,0,1,15,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,270.6,0
1575,2003-CKLOR,Male,0,0,0,66,1,No,Fiber optic,No,1,1,0,1,1,Month-to-month,0,Electronic check,99.5,6710.5,1
1576,0993-OSGPT,Female,1,1,0,68,1,No,DSL,No,1,1,1,0,0,One year,1,Bank transfer (automatic),60.65,3975.9,0
1577,9254-RBFON,Female,0,1,1,17,1,No,Fiber optic,No,0,1,1,1,1,One year,0,Bank transfer (automatic),98.6,1704.95,1
1578,1205-WNWPJ,Female,0,0,0,7,1,No,DSL,No,0,0,1,1,0,Month-to-month,1,Mailed check,59.5,415.95,1
1579,9391-EOYLI,Male,1,1,0,12,1,No,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,80.45,950.2,1
1580,7108-DGVUU,Female,1,1,0,21,1,Yes,DSL,No,1,1,0,0,1,One year,0,Bank transfer (automatic),71.7,1497.05,0
1581,2782-JEEBU,Male,0,0,0,21,0,No phone service,DSL,No,1,0,1,0,0,Month-to-month,1,Mailed check,36.0,780.15,0
1582,5127-BZENZ,Female,0,1,1,56,1,Yes,DSL,Yes,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,3512.15,0
1583,2720-FVBQP,Female,0,1,1,6,1,Yes,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.95,273.25,0
1584,9906-NHHVC,Female,1,0,0,65,0,No phone service,DSL,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),53.5,3517.9,0
1585,4522-XRWWI,Male,0,1,0,42,1,Yes,DSL,Yes,0,0,1,1,1,One year,0,Credit card (automatic),80.45,3375.9,0
1586,3766-EJLFL,Female,0,1,1,68,1,Yes,Fiber optic,Yes,0,1,1,1,1,Two year,1,Bank transfer (automatic),109.05,7508.55,0
1587,5939-SXWHM,Male,0,1,1,48,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.3,1245.05,0
1588,8152-UOBNY,Female,1,0,0,50,1,Yes,Fiber optic,No,1,0,1,1,1,One year,1,Electronic check,106.8,5347.95,0
1589,7351-KYHQH,Female,1,0,0,7,1,No,DSL,No,1,1,0,1,0,Month-to-month,1,Electronic check,64.95,493.65,0
1590,7643-RCHXS,Female,0,1,1,63,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.35,1263.85,0
1591,8246-SHFGA,Male,0,0,0,17,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.1,385.55,0
1592,8387-MOJJT,Female,0,1,1,42,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Credit card (automatic),77.95,3384,1
1593,0620-XEFWH,Male,0,1,1,4,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,84.2,0
1594,6485-QXWWE,Female,0,0,1,62,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.0,1638.7,0
1595,2761-OCIAX,Male,1,0,0,2,1,No,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,165.4,1
1596,7321-VGNKU,Female,0,1,0,2,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,120.25,0
1597,5327-CNLUQ,Male,0,1,0,48,1,Yes,Fiber optic,Yes,1,1,0,1,0,Two year,1,Bank transfer (automatic),96.9,4473.45,0
1598,7552-KEYGT,Male,0,1,0,27,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,520.55,0
1599,5816-JMLGY,Female,0,1,1,70,1,No,DSL,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.4,5717.85,0
1600,3068-OMWZA,Male,1,0,0,1,1,Yes,Fiber optic,No,0,1,0,1,0,Month-to-month,1,Electronic check,88.8,88.8,1
1601,2927-QRRQV,Male,0,1,0,46,1,Yes,Fiber optic,No,1,1,0,1,0,One year,1,Electronic check,94.65,4312.5,0
1602,6032-KRXXO,Male,0,0,0,30,1,No,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,90.25,2755.35,1
1603,7459-RRWQZ,Female,0,0,0,15,1,Yes,DSL,Yes,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.65,994.55,1
1604,6265-SXWBU,Male,0,1,1,69,1,Yes,Fiber optic,No,1,1,0,1,0,One year,0,Credit card (automatic),95.75,6511.25,0
1605,7941-RCJOW,Male,0,0,0,65,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.55,1218.65,0
1606,6374-NTQLP,Male,1,1,1,72,1,No,Fiber optic,Yes,0,1,1,1,1,Two year,1,Credit card (automatic),104.1,7447.7,0
1607,4154-AQUGT,Male,1,1,0,13,1,No,Fiber optic,No,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),89.05,1169.35,1
1608,2387-KDZQY,Male,0,0,0,17,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.1,279.5,0
